Uniprot: Q80ZN4, Affymetrix: 1431619_a_at, GeneID: DTNBP1
Uniprot: Q5M9J4, Affymetrix: 1449243_a_at, GeneID: RPS19
Uniprot: Q9CZX8, Affymetrix: 1449243_a_at, GeneID: RPS19
Uniprot: Q8CDH5, Affymetrix: 1460646_at, GeneID: CSNK2A2
Uniprot: Q8BPF9, Affymetrix: 1460646_at, GeneID: CSNK2A2
Uniprot: Q8CEL6, Affymetrix: 1460646_at, GeneID: CSNK2A2
Uniprot: O54833, Affymetrix: 1460646_at, GeneID: CSNK2A2
Uniprot: Q545V8, Affymetrix: 1460646_at, GeneID: CSNK2A2
Uniprot: Q3TQX5, Affymetrix: 1416467_at, GeneID: DDX3X
Uniprot: O09143, Affymetrix: 1416467_at, GeneID: DDX3X
Uniprot: Q62167, Affymetrix: 1416467_at, GeneID: DDX3X
Uniprot: O09060, Affymetrix: 1416467_at, GeneID: DDX3X
Uniprot: Q80XE1, Affymetrix: 1439724_at, GeneID: RIC8B
Uniprot: Q58L65, Affymetrix: 1439724_at, GeneID: RIC8B
Uniprot: Q69ZS2, Affymetrix: 1438703_at, GeneID: ANKRD26
Uniprot: Q811D2, Affymetrix: 1438703_at, GeneID: ANKRD26
Uniprot: Q9CS61, Affymetrix: 1438703_at, GeneID: ANKRD26
Uniprot: Q8BUI6, Affymetrix: 1438703_at, GeneID: ANKRD26
Uniprot: Q8BGZ3, Affymetrix: 1430059_at, GeneID: DCAF12
Uniprot: Q69Z77, Affymetrix: 1430059_at, GeneID: DCAF12
Uniprot: Q8BN60, Affymetrix: 1430059_at, GeneID: DCAF12
Uniprot: Q9DB95, Affymetrix: 1430059_at, GeneID: DCAF12
Uniprot: Q8C1Y4, Affymetrix: 1430059_at, GeneID: DCAF12
Uniprot: Q8K4G4, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q9EPW6, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q8K4G3, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q8K4G5, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q8BIR9, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q3UP03, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q3TAG5, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q3U4R9, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q8K278, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q80U86, Affymetrix: 1442376_at, GeneID: ABLIM1
Uniprot: Q9WUK8, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: Q80T47, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: Q3UVX5, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: Q4VA56, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: Q8BJY3, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: B7ZMP7, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: B2BH30, Affymetrix: 1443410_at, GeneID: GRM5
Uniprot: Q80Y69, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q3V075, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q6GQV5, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q8C6Q3, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q80XI3, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: A2AMI3, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q8CIH0, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: A2AMI2, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q8BQF3, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: A2AMI7, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q6DI78, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q8BJ68, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q8BQR8, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: A2AMI6, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: A2AMI4, Affymetrix: 1446145_at, GeneID: EIF4G3
Uniprot: Q99LV9, Affymetrix: 1446235_at, GeneID: AP1AR
Uniprot: Q63959, Affymetrix: 1440861_a_at, GeneID: KCNC3
Uniprot: Q62088, Affymetrix: 1440861_a_at, GeneID: KCNC3
Uniprot: Q91Z30, Affymetrix: 1449862_a_at, GeneID: PI4K2B
Uniprot: Q9D072, Affymetrix: 1449862_a_at, GeneID: PI4K2B
Uniprot: Q8CBQ5, Affymetrix: 1449862_a_at, GeneID: PI4K2B
Uniprot: Q9D471, Affymetrix: 1449862_a_at, GeneID: PI4K2B
Uniprot: Q9JJL3, Affymetrix: 1449394_at, GeneID: SLCO1B2
Uniprot: Q9JI79, Affymetrix: 1449394_at, GeneID: SLCO1B2
Uniprot: Q9JJJ1, Affymetrix: 1449394_at, GeneID: SLCO1B2
Uniprot: Q99NE6, Affymetrix: 1438503_x_at, GeneID: EDF1
Uniprot: A2AJA5, Affymetrix: 1438503_x_at, GeneID: EDF1
Uniprot: Q9JMG1, Affymetrix: 1438503_x_at, GeneID: EDF1
Uniprot: Q9EPS6, Affymetrix: 1421724_at, GeneID: VMN1R171
Uniprot: Q8VD71, Affymetrix: 1417120_at, GeneID: MIIP
Uniprot: Q3UZ92, Affymetrix: 1417120_at, GeneID: MIIP
Uniprot: A2A7Y5, Affymetrix: 1417120_at, GeneID: MIIP
Uniprot: C0KL25, Affymetrix: 1417120_at, GeneID: MIIP
Uniprot: Q8CFZ8, Affymetrix: 1417120_at, GeneID: MIIP
Uniprot: Q3TZL1, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q3TM08, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q9CZ47, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q3UUL0, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q8BPG6, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q0VDW5, Affymetrix: 1429713_at, GeneID: SUMF2
Uniprot: Q80ZX4, Affymetrix: 1417825_at, GeneID: ESD
Uniprot: Q9R0P3, Affymetrix: 1417825_at, GeneID: ESD
Uniprot: Q9CWI4, Affymetrix: 1417825_at, GeneID: ESD
Uniprot: Q3UT86, Affymetrix: 1446890_at, GeneID: GM5891
Uniprot: Q3UTA8, Affymetrix: 1446890_at, GeneID: GM5891
Uniprot: Q7TSZ2, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q7TPU8, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q60520, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q3UVS7, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q570Z7, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q62139, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q62140, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q60820, Affymetrix: 1419102_at, GeneID: SIN3A
Uniprot: Q8K381, Affymetrix: 1424879_at, GeneID: LRCH4
Uniprot: Q8C2M4, Affymetrix: 1424879_at, GeneID: LRCH4
Uniprot: Q921G6, Affymetrix: 1424879_at, GeneID: LRCH4
Uniprot: Q6KAP0, Affymetrix: 1424879_at, GeneID: LRCH4
Uniprot: Q3TS80, Affymetrix: 1434527_at, GeneID: NLRP4B
Uniprot: Q8C6J9, Affymetrix: 1434527_at, GeneID: NLRP4B
Uniprot: Q66X16, Affymetrix: 1434527_at, GeneID: NLRP4B
Uniprot: Q6NY05, Affymetrix: 1434527_at, GeneID: NLRP4B
Uniprot: Q80X78, Affymetrix: 1435949_at, GeneID: ZC3H3
Uniprot: Q3UUL4, Affymetrix: 1435949_at, GeneID: ZC3H3
Uniprot: Q8CHP0, Affymetrix: 1435949_at, GeneID: ZC3H3
Uniprot: Q14DV8, Affymetrix: 1435949_at, GeneID: ZC3H3
Uniprot: Q27QV3, Affymetrix: 1449104_at, GeneID: UPK3A
Uniprot: Q9D1B5, Affymetrix: 1449104_at, GeneID: UPK3A
Uniprot: Q9JKX8, Affymetrix: 1449104_at, GeneID: UPK3A
Uniprot: Q8BK88, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q05DA2, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q8BU14, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q8CIK3, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q6NX81, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q9CRY0, Affymetrix: 1454697_at, GeneID: SEC62
Uniprot: Q9QUG9, Affymetrix: 1438933_x_at, GeneID: RASGRP2
Uniprot: Q80WC0, Affymetrix: 1438933_x_at, GeneID: RASGRP2
Uniprot: Q8BSC8, Affymetrix: 1438933_x_at, GeneID: RASGRP2
Uniprot: O09004, Affymetrix: 1438933_x_at, GeneID: RASGRP2
Uniprot: Q3UT86, Affymetrix: 1455088_at, GeneID: GM5891
Uniprot: Q3UTA8, Affymetrix: 1455088_at, GeneID: GM5891
Uniprot: Q91XH4, Affymetrix: 1418701_at, GeneID: COMT1
Uniprot: O88587, Affymetrix: 1418701_at, GeneID: COMT1
Uniprot: Q3V0R4, Affymetrix: 1431469_a_at, GeneID: CXXC5
Uniprot: Q91WA4, Affymetrix: 1431469_a_at, GeneID: CXXC5
Uniprot: Q8CF49, Affymetrix: 1431469_a_at, GeneID: CXXC5
Uniprot: Q8CES6, Affymetrix: 1431469_a_at, GeneID: CXXC5
Uniprot: Q8K4G4, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q9EPW6, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q8K4G3, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q8K4G5, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q8BIR9, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q3UP03, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q3TAG5, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q3U4R9, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q8K278, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: Q80U86, Affymetrix: 1453103_at, GeneID: ABLIM1
Uniprot: B2RRN5, Affymetrix: 1445520_at, GeneID: RAB4A
Uniprot: Q3TSQ6, Affymetrix: 1445520_at, GeneID: RAB4A
Uniprot: Q3ULK1, Affymetrix: 1445520_at, GeneID: RAB4A
Uniprot: P56371, Affymetrix: 1445520_at, GeneID: RAB4A
Uniprot: A3KFV5, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV7, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV8, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV1, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV2, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV3, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: Q8K388, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: Q8CIF9, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: A3KFV4, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: Q9CZS2, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: Q8BLX7, Affymetrix: 1427986_a_at, GeneID: COL16A1
Uniprot: Q05BS9, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: P70347, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q61178, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q8C2D3, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q3UGW0, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q3TNB4, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: A2AR78, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q8R383, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: A2AR76, Affymetrix: 1441513_at, GeneID: TANK
Uniprot: Q8K124, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q3U4R2, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q3T983, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q8C1F2, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q3TCY2, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q8R140, Affymetrix: 1427103_at, GeneID: PLEKHO2
Uniprot: Q62346, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: P41971, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q7TMT9, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q8BWH1, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q7TNT9, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: P97747, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q91W17, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: A9L8S9, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q3UZH4, Affymetrix: 1435143_at, GeneID: ELK3
Uniprot: Q9ESQ2, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: Q61436, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: Q3TP61, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: P70165, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: Q63ZW6, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: Q8BNS7, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: Q80V57, Affymetrix: 1425475_at, GeneID: COL4A5
Uniprot: P02831, Affymetrix: 1427433_s_at, GeneID: HOXA3
Uniprot: Q61197, Affymetrix: 1427433_s_at, GeneID: HOXA3
Uniprot: Q4V9Z8, Affymetrix: 1427433_s_at, GeneID: HOXA3
Uniprot: P62838, Affymetrix: 1416475_at, GeneID: UBE2D2
Uniprot: Q3UT95, Affymetrix: 1416475_at, GeneID: UBE2D2
Uniprot: P51669, Affymetrix: 1416475_at, GeneID: UBE2D2
Uniprot: Q3TUY1, Affymetrix: 1448189_a_at, GeneID: FLII
Uniprot: Q8VI44, Affymetrix: 1448189_a_at, GeneID: FLII
Uniprot: Q8K095, Affymetrix: 1448189_a_at, GeneID: FLII
Uniprot: Q9JJ28, Affymetrix: 1448189_a_at, GeneID: FLII
Uniprot: Q8K2M2, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: P01731, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q8C2Q0, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q542K6, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q8CAX3, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q8C2L1, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q60965, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q61816, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q3UUV7, Affymetrix: 1451673_at, GeneID: CD8A
Uniprot: Q9JIH0, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: Q3U1S3, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: A2AER4, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: A2AER3, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: Q3UIP1, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: Q9R0M8, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: Q3U1T6, Affymetrix: 1453858_at, GeneID: SLC35A2
Uniprot: B2RUA8, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q6VSV2, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q7TPR8, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q5U463, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q9ERH0, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q8C9Q6, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q9EPY2, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q6S5J6, Affymetrix: 1439317_at, GeneID: KRIT1
Uniprot: Q8R034, Affymetrix: 1452586_at, GeneID: ANAPC13
Uniprot: Q9QYF1, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q9R1R8, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q3UXM9, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q9R1R9, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q9R1R5, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q9R1R6, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: Q9D0U5, Affymetrix: 1418760_at, GeneID: RDH11
Uniprot: O54983, Affymetrix: 1416776_at, GeneID: CRYM
Uniprot: Q3UPX0, Affymetrix: 1416776_at, GeneID: CRYM
Uniprot: Q9JKQ5, Affymetrix: 1435435_at, GeneID: CTTNBP2
Uniprot: Q69ZB2, Affymetrix: 1435435_at, GeneID: CTTNBP2
Uniprot: Q8BVG1, Affymetrix: 1435435_at, GeneID: CTTNBP2
Uniprot: Q8C044, Affymetrix: 1435435_at, GeneID: CTTNBP2
Uniprot: Q925V0, Affymetrix: 1417690_at, GeneID: PRKAG1
Uniprot: Q2VPC9, Affymetrix: 1417690_at, GeneID: PRKAG1
Uniprot: Q5PRE8, Affymetrix: 1417690_at, GeneID: PRKAG1
Uniprot: Q3TWR3, Affymetrix: 1417690_at, GeneID: PRKAG1
Uniprot: O54950, Affymetrix: 1417690_at, GeneID: PRKAG1
Uniprot: Q9JIH0, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: Q3U1S3, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: A2AER4, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: A2AER3, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: Q3UIP1, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: Q9R0M8, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: Q3U1T6, Affymetrix: 1432533_a_at, GeneID: SLC35A2
Uniprot: Q7TMH1, Affymetrix: 1447202_at, GeneID: IKBIP
Uniprot: Q9DBZ1, Affymetrix: 1447202_at, GeneID: IKBIP
Uniprot: Q9DA09, Affymetrix: 1447202_at, GeneID: IKBIP
Uniprot: Q8K1Z4, Affymetrix: 1447202_at, GeneID: IKBIP
Uniprot: Q3UK94, Affymetrix: 1424538_at, GeneID: UBL4
Uniprot: Q91V47, Affymetrix: 1424538_at, GeneID: UBL4
Uniprot: P21126, Affymetrix: 1424538_at, GeneID: UBL4
Uniprot: Q684Q9, Affymetrix: 1424538_at, GeneID: UBL4
Uniprot: Q3UX54, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q9D169, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q9CV94, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q499E1, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q9CSK7, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q8R0T4, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q3UFI5, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q9D6B2, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q8BFU9, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q5DTN2, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q9CZZ5, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q924W5, Affymetrix: 1422910_s_at, GeneID: SMC6
Uniprot: Q69ZS2, Affymetrix: 1436071_at, GeneID: ANKRD26
Uniprot: Q811D2, Affymetrix: 1436071_at, GeneID: ANKRD26
Uniprot: Q9CS61, Affymetrix: 1436071_at, GeneID: ANKRD26
Uniprot: Q8BUI6, Affymetrix: 1436071_at, GeneID: ANKRD26
Uniprot: Q62042, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: B2M1R7, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q3TF69, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q3TT81, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q61383, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q3V486, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q61990, Affymetrix: 1421743_a_at, GeneID: PCBP2
Uniprot: Q149T3, Affymetrix: 1434583_at, GeneID: TMEM26
Uniprot: Q8BN94, Affymetrix: 1434583_at, GeneID: TMEM26
Uniprot: Q149T4, Affymetrix: 1434583_at, GeneID: TMEM26
Uniprot: Q3UP23, Affymetrix: 1434583_at, GeneID: TMEM26
Uniprot: Q3UXL8, Affymetrix: 1422053_at, GeneID: INHBA
Uniprot: Q04998, Affymetrix: 1422053_at, GeneID: INHBA
Uniprot: Q3UY39, Affymetrix: 1422053_at, GeneID: INHBA
Uniprot: Q4FJM4, Affymetrix: 1422053_at, GeneID: INHBA
Uniprot: Q9JJQ1, Affymetrix: 1422053_at, GeneID: INHBA
Uniprot: Q62346, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: P41971, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q7TMT9, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q8BWH1, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q7TNT9, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: P97747, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q91W17, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: A9L8S9, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q3UZH4, Affymetrix: 1445886_at, GeneID: ELK3
Uniprot: Q8VCM5, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: A2AM84, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: Q9DCV9, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: Q3TDK4, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: B5M498, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: Q8BHF2, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: A2AM82, Affymetrix: 1434118_at, GeneID: MUL1
Uniprot: Q8BPT3, Affymetrix: 1455251_at, GeneID: ITGA1
Uniprot: Q3URV2, Affymetrix: 1455251_at, GeneID: ITGA1
Uniprot: Q3V3R4, Affymetrix: 1455251_at, GeneID: ITGA1
Uniprot: Q3V391, Affymetrix: 1455251_at, GeneID: ITGA1
Uniprot: Q05DI0, Affymetrix: 1455251_at, GeneID: ITGA1
Uniprot: Q8BJS3, Affymetrix: 1446736_at, GeneID: MDFIC
Uniprot: Q8BX65, Affymetrix: 1446736_at, GeneID: MDFIC
Uniprot: Q6NXM1, Affymetrix: 1446736_at, GeneID: MDFIC
Uniprot: Q8BM01, Affymetrix: 1446736_at, GeneID: MDFIC
Uniprot: Q3T9H3, Affymetrix: 1446736_at, GeneID: MDFIC
Uniprot: Q91WQ8, Affymetrix: 1416460_at, GeneID: MIOX
Uniprot: Q9QXN5, Affymetrix: 1416460_at, GeneID: MIOX
Uniprot: Q5S8D0, Affymetrix: 1416460_at, GeneID: MIOX
Uniprot: Q6ZQK2, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q3TR56, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8CGH5, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q9JKF1, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8CC64, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q05CQ4, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q9D408, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q80UW7, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8CDT3, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q3TPD2, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q3TU98, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8CDW9, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8BPA6, Affymetrix: 1458124_at, GeneID: IQGAP1
Uniprot: Q8C6Y3, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: O08535, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: O08536, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: O08534, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: O08533, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: O08532, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: Q3TQD0, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: Q14BH8, Affymetrix: 1449999_a_at, GeneID: CACNA2D1
Uniprot: Q8C0N2, Affymetrix: 1454799_at, GeneID: AGPAT9
Uniprot: A6H5X0, Affymetrix: 1454799_at, GeneID: AGPAT9
Uniprot: Q9JM61, Affymetrix: 1418205_at, GeneID: THSD1
Uniprot: Q05C26, Affymetrix: 1418205_at, GeneID: THSD1
Uniprot: Q9CUS1, Affymetrix: 1418205_at, GeneID: THSD1
Uniprot: Q8C7Q9, Affymetrix: 1418205_at, GeneID: THSD1
Uniprot: Q3USH4, Affymetrix: 1444324_at, GeneID: E530001K10RIK
Uniprot: O35310, Affymetrix: 1423450_a_at, GeneID: HS3ST1
Uniprot: B2RUA8, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q6VSV2, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q7TPR8, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q5U463, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q9ERH0, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q8C9Q6, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q9EPY2, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: Q6S5J6, Affymetrix: 1442125_at, GeneID: KRIT1
Uniprot: P97508, Affymetrix: 1441590_at, GeneID: KCNJ5
Uniprot: P48545, Affymetrix: 1441590_at, GeneID: KCNJ5
Uniprot: Q3TPX9, Affymetrix: 1441590_at, GeneID: KCNJ5
Uniprot: Q3MI15, Affymetrix: 1441590_at, GeneID: KCNJ5
Uniprot: Q9QYM1, Affymetrix: 1441590_at, GeneID: KCNJ5
Uniprot: Q9CY80, Affymetrix: 1432331_a_at, GeneID: PRRX2
Uniprot: Q61651, Affymetrix: 1432331_a_at, GeneID: PRRX2
Uniprot: Q06348, Affymetrix: 1432331_a_at, GeneID: PRRX2
Uniprot: A2APZ7, Affymetrix: 1432331_a_at, GeneID: PRRX2
Uniprot: Q3U8D2, Affymetrix: 1460193_at, GeneID: ST13
Uniprot: Q4FJT4, Affymetrix: 1460193_at, GeneID: ST13
Uniprot: Q3U9V1, Affymetrix: 1460193_at, GeneID: ST13
Uniprot: Q3U3N7, Affymetrix: 1460193_at, GeneID: ST13
Uniprot: Q3TGW8, Affymetrix: 1460193_at, GeneID: ST13
Uniprot: Q99L47, Affymetrix: 1460193_at, GeneID: ST13
